Id,WnvPresent
1,0.19822604152164175
2,0.19709532968815402
3,0.19181459706650084
4,0.19822604152164175
5,0.19822604152164175
6,0.19822604152164175
7,0.19822604152164175
8,0.19822604152164175
9,0.19822604152164175
10,0.1917587510817466
11,0.19181459706650084
12,0.19822604152164175
13,0.19822604152164175
14,0.19822604152164175
15,0.19822604152164175
16,0.19822604152164175
17,0.19822604152164175
18,0.19709532968815402
19,0.19181459706650084
20,0.19822604152164175
21,0.19822604152164175
22,0.19822604152164175
23,0.19822604152164175
24,0.19822604152164175
113,0.19822604152164175
114,0.1917587510817466
115,0.19181459706650084
116,0.19822604152164175
117,0.19822604152164175
118,0.19822604152164175
119,0.19822604152164175
120,0.19822604152164175
145,0.19822604152164175
146,0.19709532968815402
147,0.19181459706650084
148,0.19822604152164175
149,0.19822604152164175
150,0.19822604152164175
151,0.19822604152164175
152,0.19822604152164175
153,0.19822604152164175
154,0.19709532968815402
155,0.19181459706650084
156,0.19822604152164175
157,0.19822604152164175
158,0.19822604152164175
159,0.19822604152164175
160,0.19822604152164175
161,0.19822604152164175
162,0.1917587510817466
163,0.19181459706650084
164,0.19822604152164175
165,0.19822604152164175
166,0.19822604152164175
167,0.19822604152164175
168,0.19822604152164175
177,0.19822604152164175
178,0.19709532968815402
179,0.19181459706650084
180,0.19822604152164175
181,0.19822604152164175
182,0.19822604152164175
183,0.19822604152164175
184,0.19822604152164175
249,0.19822604152164175
250,0.19709532968815402
251,0.19181459706650084
252,0.19822604152164175
253,0.19822604152164175
254,0.19822604152164175
255,0.19822604152164175
256,0.19822604152164175
361,0.19822604152164175
362,0.19709532968815402
363,0.19181459706650084
364,0.19822604152164175
365,0.19822604152164175
366,0.19822604152164175
367,0.19822604152164175
368,0.19822604152164175
369,0.19822604152164175
370,0.1917587510817466
371,0.19181459706650084
372,0.19822604152164175
373,0.19822604152164175
374,0.19822604152164175
375,0.19822604152164175
376,0.19822604152164175
377,0.19822604152164175
378,0.1917587510817466
379,0.19181459706650084
380,0.19822604152164175
381,0.19822604152164175
382,0.19822604152164175
383,0.19822604152164175
384,0.19822604152164175
385,0.19822604152164175
386,0.1917587510817466
387,0.19181459706650084
388,0.19822604152164175
389,0.19822604152164175
390,0.19822604152164175
391,0.19822604152164175
392,0.19822604152164175
481,0.19822604152164175
482,0.19709532968815402
483,0.19181459706650084
484,0.19822604152164175
485,0.19822604152164175
486,0.19822604152164175
